,batch_size,imputation_strategy,learning_rate_scheduler,loss,network,max_dropout,normalization_strategy,optimizer,cosine_annealing_T_max,cosine_annealing_eta_min,activation,max_units,mlp_shape,num_layers,learning_rate,momentum,weight_decay,final_val_accuracy,final_test_accuracy,final_val_balanced_accuracy,final_test_balanced_accuracy
1400,38,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.22187136650488393,standardize,sgd,50,1e-08,relu,156,funnel,4,0.04138371496537959,0.34835807488778875,0.005983230020135355,79.41422594142259,79.41422594142259,79.41422594142259,79.41422594142259
1401,53,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5057343052287382,standardize,sgd,50,1e-08,relu,200,funnel,2,0.0007241899092539038,0.20992889550506624,0.0012247100005270263,73.47280334728033,73.47280334728033,73.47280334728033,73.47280334728033
1402,118,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1600666767328015,standardize,sgd,50,1e-08,relu,187,funnel,True,0.003568831241690313,0.4987285860379532,0.02936353055725689,72.21757322175732,72.21757322175732,72.21757322175732,72.21757322175732
1403,77,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5666350313355683,standardize,sgd,50,1e-08,relu,255,funnel,3,0.00010939794786393797,0.7814645789087836,0.09042206645691409,68.53556485355648,68.53556485355648,68.53556485355648,68.53556485355648
1404,21,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9140011266864337,standardize,sgd,50,1e-08,relu,625,funnel,2,0.0031859458211988237,0.1268095437816043,0.06921736479192162,75.64853556485356,75.64853556485356,75.64853556485356,75.64853556485356
1405,22,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.067231749999212,standardize,sgd,50,1e-08,relu,142,funnel,2,0.0003304470830596732,0.30339086909101404,0.023708219279649244,73.89121338912133,73.89121338912133,73.89121338912133,73.89121338912133
1406,61,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6682843760660631,standardize,sgd,50,1e-08,relu,135,funnel,3,0.0034650819616437695,0.7284322551469339,0.07747122448601898,73.05439330543933,73.05439330543933,73.05439330543933,73.05439330543933
1407,87,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.31089597105765654,standardize,sgd,50,1e-08,relu,701,funnel,4,0.0006012010731756593,0.28287243297625536,0.05838367735744943,71.96652719665272,71.96652719665272,71.96652719665272,71.96652719665272
1408,464,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.25929805865827804,standardize,sgd,50,1e-08,relu,269,funnel,2,0.0001066849035010504,0.5440107876084144,0.012164062749004388,43.76569037656904,43.76569037656904,43.76569037656904,43.76569037656904
1409,30,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.26603390841943186,standardize,sgd,50,1e-08,relu,110,funnel,3,0.00031152975506774087,0.2460893333334252,0.08369694021434973,72.21757322175732,72.21757322175732,72.21757322175732,72.21757322175732
1410,63,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7698301523530936,standardize,sgd,50,1e-08,relu,219,funnel,2,0.03910670909734478,0.3454992342005001,0.05650717956639814,74.39330543933055,74.39330543933055,74.39330543933055,74.39330543933055
1411,500,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6461216208717925,standardize,sgd,50,1e-08,relu,817,funnel,4,0.01540462822657798,0.3234321127947153,0.03876080018485109,73.30543933054393,73.30543933054393,73.30543933054393,73.30543933054393
1412,358,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.29673641034835907,standardize,sgd,50,1e-08,relu,133,funnel,3,0.00659320653479287,0.11756938514042155,0.002475794467367587,73.80753138075313,73.80753138075313,73.80753138075313,73.80753138075313
1413,17,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4880374552845186,standardize,sgd,50,1e-08,relu,809,funnel,4,0.0006082073450845133,0.14513821960401713,0.020421930175276177,73.38912133891213,73.38912133891213,73.38912133891213,73.38912133891213
1414,125,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5967326324897555,standardize,sgd,50,1e-08,relu,105,funnel,4,0.020094214286232672,0.7890042985986833,0.09644325006594512,71.2133891213389,71.2133891213389,71.2133891213389,71.2133891213389
1415,46,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.026570756738261703,standardize,sgd,50,1e-08,relu,298,funnel,4,0.0024439056271125916,0.12046870537705019,0.04203555966682999,74.05857740585773,74.05857740585773,74.05857740585773,74.05857740585773
1416,69,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.596840212856462,standardize,sgd,50,1e-08,relu,953,funnel,True,0.0033007215838587465,0.14952317868664644,0.010456684682799785,72.30125523012553,72.30125523012553,72.30125523012553,72.30125523012553
1417,32,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8630851471136674,standardize,sgd,50,1e-08,relu,838,funnel,2,0.027582097073948042,0.18999663261341804,0.057853551589793245,74.64435146443515,74.64435146443515,74.64435146443515,74.64435146443515
1418,332,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8985133918910125,standardize,sgd,50,1e-08,relu,132,funnel,True,0.0023501027680328315,0.2924852190832124,0.003047114019961797,67.11297071129707,67.11297071129707,67.11297071129707,67.11297071129707
1419,115,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.315528293346541,standardize,sgd,50,1e-08,relu,98,funnel,2,0.00010241613005321657,0.3032095033431641,0.06361175758905836,59.91631799163179,59.91631799163179,59.91631799163179,59.91631799163179
1420,105,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5396728253656293,standardize,sgd,50,1e-08,relu,77,funnel,True,0.0004902450301694474,0.2537470305125977,0.0043061406481725755,65.77405857740585,65.77405857740585,65.77405857740585,65.77405857740585
1421,126,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5776863658432689,standardize,sgd,50,1e-08,relu,833,funnel,True,0.00019241509583063342,0.41674871924840323,0.09280821529112539,63.84937238493724,63.84937238493724,63.84937238493724,63.84937238493724
1422,301,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.496882759863021,standardize,sgd,50,1e-08,relu,812,funnel,2,0.00032318961922799536,0.13232317140813446,0.07965327775890517,69.7071129707113,69.7071129707113,69.7071129707113,69.7071129707113
1423,37,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.699250106770122,standardize,sgd,50,1e-08,relu,93,funnel,4,0.00037577115639692113,0.12504322095514386,0.056955400832583665,33.38912133891213,33.38912133891213,33.38912133891213,33.38912133891213
1424,84,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2808820300401017,standardize,sgd,50,1e-08,relu,394,funnel,True,0.003527964705554557,0.5261582533370738,0.06439791465234879,72.30125523012553,72.30125523012553,72.30125523012553,72.30125523012553
1425,263,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.36149046395145046,standardize,sgd,50,1e-08,relu,504,funnel,4,0.007107340459198374,0.14309173005744572,0.08319104120714234,73.30543933054393,73.30543933054393,73.30543933054393,73.30543933054393
1426,25,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4680066068682356,standardize,sgd,50,1e-08,relu,160,funnel,2,0.058174031674064756,0.15316674449593928,0.011974378762575325,79.581589958159,79.581589958159,79.581589958159,79.581589958159
1427,48,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3592115308152628,standardize,sgd,50,1e-08,relu,70,funnel,3,0.00016542170693913745,0.2854023793224017,0.067984761651618,67.94979079497908,67.94979079497908,67.94979079497908,67.94979079497908
1428,475,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.750009525278061,standardize,sgd,50,1e-08,relu,301,funnel,True,0.025624462483124603,0.180985887762923,0.03938568325562556,72.05020920502092,72.05020920502092,72.05020920502092,72.05020920502092
1429,23,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1053947745162187,standardize,sgd,50,1e-08,relu,548,funnel,2,0.08200570695714555,0.400201867218751,0.06718723988829566,73.80753138075313,73.80753138075313,73.80753138075313,73.80753138075313
1430,23,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.25024218886232064,standardize,sgd,50,1e-08,relu,197,funnel,4,0.00671086926545322,0.3565058274000935,0.06234232826576889,74.72803347280335,74.72803347280335,74.72803347280335,74.72803347280335
1431,175,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9906227146115598,standardize,sgd,50,1e-08,relu,217,funnel,3,0.0010051418621572902,0.11113075456870736,0.00964023612631292,67.61506276150627,67.61506276150627,67.61506276150627,67.61506276150627
1432,30,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4420818984274014,standardize,sgd,50,1e-08,relu,162,funnel,3,0.0001627236977114012,0.17251577636196633,0.07612535078441385,67.19665271966527,67.19665271966527,67.19665271966527,67.19665271966527
1433,16,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2987455681607146,standardize,sgd,50,1e-08,relu,74,funnel,3,0.0007006960303579151,0.6177420312290905,0.029187838878698445,76.48535564853557,76.48535564853557,76.48535564853557,76.48535564853557
1434,16,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.06300617734263858,standardize,sgd,50,1e-08,relu,302,funnel,True,0.0064676589113567915,0.33447688719853785,0.09366757338436794,73.30543933054393,73.30543933054393,73.30543933054393,73.30543933054393
1435,35,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.06914661383421483,standardize,sgd,50,1e-08,relu,456,funnel,4,0.0022047072253144084,0.11346475338434024,0.024045619567899162,74.56066945606695,74.56066945606695,74.56066945606695,74.56066945606695
1436,59,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.22615207091000178,standardize,sgd,50,1e-08,relu,101,funnel,4,0.0005221476224888335,0.40909703009829124,0.039816547676470804,58.82845188284519,58.82845188284519,58.82845188284519,58.82845188284519
1437,511,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5526351592019494,standardize,sgd,50,1e-08,relu,388,funnel,True,0.036030166182968705,0.4637595016075715,0.06740205088076352,72.38493723849372,72.38493723849372,72.38493723849372,72.38493723849372
1438,96,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.10053665371780052,standardize,sgd,50,1e-08,relu,233,funnel,True,0.0011336436294642083,0.7910242139195923,0.014055320692884213,72.30125523012553,72.30125523012553,72.30125523012553,72.30125523012553
1439,314,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4214868518163295,standardize,sgd,50,1e-08,relu,473,funnel,True,0.008738160015174681,0.4783358739228599,0.06449377118234353,72.13389121338912,72.13389121338912,72.13389121338912,72.13389121338912
1440,22,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.21941135757659003,standardize,sgd,50,1e-08,relu,846,funnel,2,0.00041081676500985027,0.1471131743576369,0.050719996138487426,75.81589958158996,75.81589958158996,75.81589958158996,75.81589958158996
1441,60,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.015470993996075655,standardize,sgd,50,1e-08,relu,885,funnel,2,0.022595212545066554,0.875469295027706,0.09510603524650892,73.64016736401673,73.64016736401673,73.64016736401673,73.64016736401673
1442,135,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.05794396730762219,standardize,sgd,50,1e-08,relu,217,funnel,4,0.0001577799363160568,0.21131714949388908,0.054207402184116474,28.78661087866109,28.78661087866109,28.78661087866109,28.78661087866109
1443,110,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7614919907214095,standardize,sgd,50,1e-08,relu,125,funnel,4,0.0011572208362810317,0.621183584559705,0.03460654224693729,73.72384937238495,73.72384937238495,73.72384937238495,73.72384937238495
1444,277,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9846267585408929,standardize,sgd,50,1e-08,relu,761,funnel,2,0.006022407145923392,0.15654493893785848,0.08602307385353301,72.88702928870293,72.88702928870293,72.88702928870293,72.88702928870293
1445,114,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.56452875520484,standardize,sgd,50,1e-08,relu,247,funnel,2,0.0013415428020510693,0.33862080342639544,0.006819947783826593,72.38493723849372,72.38493723849372,72.38493723849372,72.38493723849372
1446,153,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2972833830086993,standardize,sgd,50,1e-08,relu,273,funnel,3,0.010531787881617332,0.12623895714595404,0.07446555682655842,72.80334728033473,72.80334728033473,72.80334728033473,72.80334728033473
1447,87,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4455939581466867,standardize,sgd,50,1e-08,relu,196,funnel,2,0.0347737919201968,0.1540067956234862,0.09736517530409977,73.22175732217573,73.22175732217573,73.22175732217573,73.22175732217573
1448,147,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.27009103179064664,standardize,sgd,50,1e-08,relu,351,funnel,4,0.031893000604985816,0.2988079690954564,0.0631090503148961,73.38912133891213,73.38912133891213,73.38912133891213,73.38912133891213
1449,40,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.07249944586654777,standardize,sgd,50,1e-08,relu,142,funnel,True,0.011396097330514776,0.19024112556923473,0.030164876218794184,72.97071129707113,72.97071129707113,72.97071129707113,72.97071129707113
1450,19,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8703493844603284,standardize,sgd,50,1e-08,relu,98,funnel,4,0.0001321006256217894,0.1688036814600135,0.09372470386888511,74.81171548117155,74.81171548117155,74.81171548117155,74.81171548117155
1451,20,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.37790981686823255,standardize,sgd,50,1e-08,relu,127,funnel,3,0.007300730055493878,0.9231740319567673,0.041141994959630876,76.98744769874477,76.98744769874477,76.98744769874477,76.98744769874477
1452,357,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7302392143562965,standardize,sgd,50,1e-08,relu,561,funnel,4,0.002433724940265173,0.43627513137861607,0.022494173828350807,65.43933054393305,65.43933054393305,65.43933054393305,65.43933054393305
1453,17,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7670701646824878,standardize,sgd,50,1e-08,relu,221,funnel,True,0.061989607032662444,0.44331788161584157,0.014075699311099034,73.47280334728033,73.47280334728033,73.47280334728033,73.47280334728033
1454,340,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.10432773786047767,standardize,sgd,50,1e-08,relu,791,funnel,2,0.002183869169691518,0.3867320988427258,0.08371273883663255,73.22175732217573,73.22175732217573,73.22175732217573,73.22175732217573
1455,366,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3930805066502425,standardize,sgd,50,1e-08,relu,360,funnel,4,0.04380232935099375,0.19854830860708544,0.07022280503595331,73.05439330543933,73.05439330543933,73.05439330543933,73.05439330543933
1456,488,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8733919458206546,standardize,sgd,50,1e-08,relu,262,funnel,2,0.001025076277793531,0.164439937055602,0.02765494954394842,72.13389121338912,72.13389121338912,72.13389121338912,72.13389121338912
1457,16,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.49905781085198797,standardize,sgd,50,1e-08,relu,87,funnel,True,0.011382110112415729,0.30539537808109446,0.08976674607206253,73.38912133891213,73.38912133891213,73.38912133891213,73.38912133891213
1458,48,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8904224517894808,standardize,sgd,50,1e-08,relu,326,funnel,True,0.000265475023382351,0.29231649257900244,0.0022187452651994915,67.19665271966527,67.19665271966527,67.19665271966527,67.19665271966527
1459,121,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6991087476815825,standardize,sgd,50,1e-08,relu,107,funnel,True,0.0004121514738188427,0.12752635028752493,0.07272674196700864,64.43514644351464,64.43514644351464,64.43514644351464,64.43514644351464
1460,25,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.887851702730378,standardize,sgd,50,1e-08,relu,849,funnel,3,0.0014611898216440574,0.18049786820986038,0.06574018487124907,72.80334728033473,72.80334728033473,72.80334728033473,72.80334728033473
1461,33,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4130117368786672,standardize,sgd,50,1e-08,relu,960,funnel,True,0.0027407509861270296,0.9621438949781691,0.019822127491001627,73.22175732217573,73.22175732217573,73.22175732217573,73.22175732217573
1462,21,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.17508794885519408,standardize,sgd,50,1e-08,relu,423,funnel,2,0.006195103987984587,0.21540453064411605,0.04529156289815288,77.07112970711297,77.07112970711297,77.07112970711297,77.07112970711297
1463,25,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.26400593239363324,standardize,sgd,50,1e-08,relu,745,funnel,4,0.0022396922983929893,0.3543408069965452,0.08526061633237522,74.14225941422595,74.14225941422595,74.14225941422595,74.14225941422595
1464,55,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6739904786676645,standardize,sgd,50,1e-08,relu,845,funnel,4,0.09756724643432835,0.17173519866054263,0.08896310835796656,68.53556485355648,68.53556485355648,68.53556485355648,68.53556485355648
1465,58,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6784312455846011,standardize,sgd,50,1e-08,relu,113,funnel,3,0.01971488780575281,0.1667751994329401,0.08335646078140299,74.14225941422595,74.14225941422595,74.14225941422595,74.14225941422595
1466,439,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8849232625957801,standardize,sgd,50,1e-08,relu,137,funnel,4,0.006170383972601702,0.16643125689383925,0.03934140280233251,40.92050209205021,40.92050209205021,40.92050209205021,40.92050209205021
1467,59,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9678656370132905,standardize,sgd,50,1e-08,relu,529,funnel,3,0.0007026342817967975,0.3271176041808669,0.048934656770021276,70.5439330543933,70.5439330543933,70.5439330543933,70.5439330543933
1468,298,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.21493772240401154,standardize,sgd,50,1e-08,relu,70,funnel,2,0.038988946876517855,0.17778284052227072,0.024038856170421105,73.64016736401673,73.64016736401673,73.64016736401673,73.64016736401673
1469,122,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5208071949033408,standardize,sgd,50,1e-08,relu,452,funnel,3,0.0016237390056206065,0.29070552257249477,0.012044876937066575,72.97071129707113,72.97071129707113,72.97071129707113,72.97071129707113
1470,400,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.22255888515309064,standardize,sgd,50,1e-08,relu,234,funnel,4,0.0017834397398404863,0.2094913617356944,0.061470144390151735,56.56903765690377,56.56903765690377,56.56903765690377,56.56903765690377
1471,245,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9391629153212014,standardize,sgd,50,1e-08,relu,146,funnel,3,0.0017560851788667685,0.4556431870296125,0.04961257049616084,68.03347280334728,68.03347280334728,68.03347280334728,68.03347280334728
1472,487,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1657726633332648,standardize,sgd,50,1e-08,relu,557,funnel,True,0.00013744667840421136,0.45382784872175475,0.026111879184131177,61.42259414225941,61.42259414225941,61.42259414225941,61.42259414225941
1473,415,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.34028132823065604,standardize,sgd,50,1e-08,relu,629,funnel,3,0.00023374963403268115,0.4368024467961872,0.05369989850154219,62.67782426778242,62.67782426778242,62.67782426778242,62.67782426778242
1474,237,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.621107761885786,standardize,sgd,50,1e-08,relu,281,funnel,4,0.05523475385681522,0.2150943679857403,0.09224160450537856,73.97489539748953,73.97489539748953,73.97489539748953,73.97489539748953
1475,16,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.25897740706686045,standardize,sgd,50,1e-08,relu,95,funnel,True,0.001591209109484559,0.30036802122222034,0.0002084428853270974,73.30543933054393,73.30543933054393,73.30543933054393,73.30543933054393
1476,62,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2528291453003013,standardize,sgd,50,1e-08,relu,343,funnel,3,0.0010470824036058687,0.12963679774264414,0.06661019178882467,72.63598326359832,72.63598326359832,72.63598326359832,72.63598326359832
1477,297,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8855622733202102,standardize,sgd,50,1e-08,relu,94,funnel,True,0.0003778691196509416,0.3388965652576584,0.015462204410082428,63.17991631799163,63.17991631799163,63.17991631799163,63.17991631799163
1478,355,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5960784883695184,standardize,sgd,50,1e-08,relu,213,funnel,True,0.0010528807722558651,0.4157993375908506,0.013993492059255638,65.27196652719665,65.27196652719665,65.27196652719665,65.27196652719665
1479,205,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9033296456188947,standardize,sgd,50,1e-08,relu,301,funnel,True,0.004861152125611258,0.1115976883137939,0.09452552693665069,70.7112970711297,70.7112970711297,70.7112970711297,70.7112970711297
1480,23,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.49803098004068014,standardize,sgd,50,1e-08,relu,367,funnel,3,0.007292568822509197,0.5643765631515313,0.06371692378975277,75.23012552301255,75.23012552301255,75.23012552301255,75.23012552301255
1481,197,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2688773228420023,standardize,sgd,50,1e-08,relu,66,funnel,True,0.00014680574481943306,0.3858750535719373,0.0883671898451046,62.42677824267783,62.42677824267783,62.42677824267783,62.42677824267783
1482,93,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5023670222715491,standardize,sgd,50,1e-08,relu,102,funnel,True,0.0027159422407043313,0.13335844917685294,0.029942124185174643,71.54811715481172,71.54811715481172,71.54811715481172,71.54811715481172
1483,56,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8019306489988072,standardize,sgd,50,1e-08,relu,779,funnel,4,0.00010534629630092502,0.5107703514964868,0.04306359551740254,77.57322175732217,77.57322175732217,77.57322175732217,77.57322175732217
1484,388,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9558098611833497,standardize,sgd,50,1e-08,relu,136,funnel,True,0.0001488486913204296,0.1343864180609179,0.05443399878929357,61.50627615062761,61.50627615062761,61.50627615062761,61.50627615062761
1485,186,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.26777383559218115,standardize,sgd,50,1e-08,relu,823,funnel,4,0.004603715500767348,0.4206106897873189,0.001149021062749389,73.47280334728033,73.47280334728033,73.47280334728033,73.47280334728033
1486,33,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.783635161961028,standardize,sgd,50,1e-08,relu,841,funnel,3,0.0007063009641537771,0.13523281674238888,0.02883622315404044,73.89121338912133,73.89121338912133,73.89121338912133,73.89121338912133
1487,459,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7292768114987018,standardize,sgd,50,1e-08,relu,941,funnel,True,0.00017784388944670892,0.17751276297380733,0.016065729088140055,61.33891213389121,61.33891213389121,61.33891213389121,61.33891213389121
1488,243,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.49638582691501043,standardize,sgd,50,1e-08,relu,851,funnel,True,0.03210757404357974,0.17592625192281058,0.001296684065859312,72.88702928870293,72.88702928870293,72.88702928870293,72.88702928870293
1489,29,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.842621341292037,standardize,sgd,50,1e-08,relu,803,funnel,True,0.01839103787837327,0.3086612667637176,0.08732660894617333,72.80334728033473,72.80334728033473,72.80334728033473,72.80334728033473
1490,219,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.712151651273047,standardize,sgd,50,1e-08,relu,77,funnel,True,0.0004304687240584804,0.23277298526173024,0.0997793204689283,63.76569037656904,63.76569037656904,63.76569037656904,63.76569037656904
1491,36,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7322435156360165,standardize,sgd,50,1e-08,relu,281,funnel,2,0.00022861346945634203,0.10129723227838265,0.06973007339284507,73.38912133891213,73.38912133891213,73.38912133891213,73.38912133891213
1492,30,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.0016341863515990651,standardize,sgd,50,1e-08,relu,1010,funnel,4,0.00042302805947201855,0.5133325447340683,0.0035537869020129194,74.81171548117155,74.81171548117155,74.81171548117155,74.81171548117155
1493,243,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8117566645883713,standardize,sgd,50,1e-08,relu,101,funnel,4,0.0015242176140908901,0.4090265154915599,0.04656661956025617,37.65690376569037,37.65690376569037,37.65690376569037,37.65690376569037
1494,217,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.34654657060597915,standardize,sgd,50,1e-08,relu,873,funnel,2,0.005346130931956785,0.7823489585705954,0.021323605367274526,77.65690376569037,77.65690376569037,77.65690376569037,77.65690376569037
1495,195,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.03313190569067481,standardize,sgd,50,1e-08,relu,74,funnel,4,0.00021924215022802885,0.6671966065806025,0.0760678230209469,71.2133891213389,71.2133891213389,71.2133891213389,71.2133891213389
1496,121,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.17929290244041096,standardize,sgd,50,1e-08,relu,107,funnel,2,0.00011089712016785041,0.36158314306738654,0.017151957289690458,50.46025104602511,50.46025104602511,50.46025104602511,50.46025104602511
1497,94,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5279146340327362,standardize,sgd,50,1e-08,relu,84,funnel,True,0.0018318409634645804,0.1491771286988208,0.060336153550908767,69.7907949790795,69.7907949790795,69.7907949790795,69.7907949790795
1498,155,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.23578370719373143,standardize,sgd,50,1e-08,relu,542,funnel,4,0.03138459262420871,0.6479637054094385,0.09359171071646248,71.46443514644352,71.46443514644352,71.46443514644352,71.46443514644352
1499,23,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8455618307156982,standardize,sgd,50,1e-08,relu,135,funnel,3,0.0002806559008147884,0.1574370618538133,0.0030814934932210654,69.7071129707113,69.7071129707113,69.7071129707113,69.7071129707113
1500,93,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.06145480624960298,standardize,sgd,50,1e-08,relu,402,funnel,True,0.07306153347321286,0.5844418984083981,0.05967268273584057,72.88702928870293,72.88702928870293,72.88702928870293,72.88702928870293
1501,92,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.714716741947972,standardize,sgd,50,1e-08,relu,139,funnel,2,0.0015579212547380732,0.22226688948745466,0.06215327368437037,72.63598326359832,72.63598326359832,72.63598326359832,72.63598326359832
1502,223,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5771016704975889,standardize,sgd,50,1e-08,relu,138,funnel,3,0.006602099492325903,0.18860142022895646,0.05282015466694162,75.89958158995816,75.89958158995816,75.89958158995816,75.89958158995816
1503,123,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.25205394182171426,standardize,sgd,50,1e-08,relu,997,funnel,2,0.005076033309207239,0.3508502872832178,0.09310934444762356,76.40167364016736,76.40167364016736,76.40167364016736,76.40167364016736
1504,17,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.29216636886947245,standardize,sgd,50,1e-08,relu,840,funnel,True,0.001536788731162107,0.4084439000983084,0.08507708821637659,73.05439330543933,73.05439330543933,73.05439330543933,73.05439330543933
1505,17,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5674740277257968,standardize,sgd,50,1e-08,relu,228,funnel,2,0.026017088130434764,0.11805899851557314,0.08815211793142538,74.14225941422595,74.14225941422595,74.14225941422595,74.14225941422595
